Customer_ID,Var1,Var2,Group,Category,Rating,Purchased_ABC_product
781011,84.477,3.522,G1,C2,Silver,1
821115,91.587,6.15,G1,C3,Silver,1
823586,61.234,3.112,G1,C1,Silver,0
860969,29.318,1.312,G1,C1,Bronze,1
1158200,157.054,0,G3,C1,Gold,0
1240011,37.655,2.445,G5,C1,Bronze,1
1272579,48.326,4.666,G1,C1,Bronze,0
1281154,17.234,1.858,G5,C1,Bronze,1
1337008,204.488,16.886,G1,C5,Gold,1
1339305,49.776,2.541,G1,C3,Silver,1
1348689,31.137,2.853,G1,C1,Silver,1
1568631,16.365,0,G1,C1,Bronze,0
1568717,64.496,1.174,G1,C5,Silver,0
1573222,24.749,1.578,G1,C1,Bronze,1
1587621,37.066,2.472,G1,C1,Silver,0
1589559,117.446,5.71,G1,C2,Gold,1
1592489,133.38,9.311,G2,C5,Gold,1
1598081,51.055,0.126,G1,C1,Silver,0
1624516,21.698,0.894,G1,C1,Bronze,0
1646905,6.148,0,G1,C1,Bronze,0
1708915,60.296,6.259,G1,C3,Silver,1
1718130,2.804,0,G2,C3,Bronze,0
1732501,77.475,3.634,G1,C2,Gold,1
1752977,8.096,1.837,G1,C1,Gold,1
1754243,12.586,0.198,G1,C1,Bronze,0
1808987,120.689,5.806,G1,C2,Gold,1
1834489,8.591,0,G4,C1,Bronze,0
1834861,362.554,22.056,G3,C5,Gold,1
1859169,17.637,3.686,G1,C1,Silver,0
1859432,5.608,0,G1,C1,Bronze,0
1859781,3.127,0.289,G1,C1,Bronze,0
1867323,20.926,2.477,G1,C3,Bronze,1
1868231,43.839,3.674,G1,C5,Silver,1
1869645,7.487,0.119,G1,C3,Silver,0
1871807,6.58,0.108,G1,C1,Bronze,0
1874930,35.058,0,G1,C1,Bronze,0
1876489,58.053,5.064,G1,C1,Silver,1
1881062,26.967,2.641,G1,C1,Bronze,0
1881252,13.669,5.556,G1,C1,Silver,1
1882211,666.21,25.819,G3,C2,Gold,1
1894294,12.04,2.365,G1,C3,Bronze,1
1898432,124.131,6.46,G1,C2,Gold,1
1898547,37.881,2.118,G4,C3,Silver,1
1909791,8.099,0.265,G1,C4,Bronze,0
1918746,825.625,73.967,G3,C2,Gold,1
1932943,23.965,1.972,G1,C1,Bronze,0
1936722,54.158,0.748,G5,C1,Bronze,0
1959329,22.594,0.736,G1,C1,Bronze,0
1961702,109.416,4.012,G1,C5,Gold,1
1965925,111.663,11.872,G1,C5,Gold,0
1978506,26.806,4.47,G1,C1,Silver,1
1998189,97.695,8.288,G1,C2,Silver,1
2000252,24.053,3.58,G1,C5,Silver,1
2003904,27.116,1.281,G1,C3,Silver,0
2009109,9.964,0,G5,C3,Silver,0
2011048,10.956,0,G1,C1,Bronze,0
2011837,93.843,7.442,G1,C2,Gold,1
2109513,35.84,1.013,G1,C1,Silver,0
2109672,9.309,0.421,G5,C1,Bronze,0
2117182,17.878,1.313,G1,C1,Bronze,0
2133497,299.339,20.662,G3,C2,Gold,1
2141237,2.458,0,G1,C1,Gold,0
2154003,43.072,0.194,G5,C1,Silver,0
2179706,12.163,0.348,G5,C3,Bronze,0
2179935,21.592,1.87,G5,C4,Bronze,0
2189234,22.574,1.004,G1,C1,Bronze,0
2210975,107.85,5.85,G5,C1,Gold,1
2212984,26.124,0,G1,C3,Silver,0
2219301,164.709,10.191,G5,C5,Gold,1
2220452,440.138,31.85,G5,C2,Gold,1
2234918,82.678,5.336,G1,C5,Silver,1
2256711,3.37,0.898,G1,C1,Bronze,0
2259285,168.581,17.059,G1,C2,Gold,1
2262433,538.316,32.631,G3,C5,Gold,1
2302639,28.019,1.261,G5,C1,Bronze,0
2362438,11.695,0,G1,C3,Bronze,0
2365899,56.687,10.582,G1,C3,Bronze,0
2391988,1.688,1.806,G1,C1,Bronze,0
3146352,91.946,7.004,G5,C5,Silver,1
3195511,616.023,86.14,G3,C5,Gold,1
3199312,228.989,7.472,G3,C5,Gold,1
3203947,19.268,0.466,G1,C1,Bronze,1
3209254,54.558,2.999,G1,C1,Bronze,1
3251511,110.992,11.446,G5,C2,Silver,1
3370322,30.144,4.9,G1,C1,Bronze,1
3396975,15.945,0.925,G5,C1,Silver,0
3409155,9.829,1.168,G1,C1,Bronze,0
3413097,24.851,1.974,G5,C1,Silver,1
3436811,91.9,3.354,G5,C2,Silver,0
3553506,81.64,2.447,G1,C3,Silver,1
3571277,68.369,3.108,G1,C2,Silver,0
3574828,53.909,3.181,G5,C2,Silver,1
3671772,30.431,3.971,G1,C3,Silver,0
3676642,5.694,2.236,G5,C3,Bronze,1
3701271,27.419,2.238,G5,C1,Bronze,0
4287752,5.069,0.905,G1,C3,Silver,0
4313368,67.53,2.26,G1,C1,Bronze,0
4412725,13.849,0,G1,C3,Silver,0
4507842,28.756,5.35,G1,C3,Silver,1
4518594,16.799,1.338,G1,C1,Bronze,1
4520400,1.832,1.004,G1,C1,Bronze,0
4529807,8.441,0,G1,C1,Bronze,0
4567625,33.623,1.384,G1,C1,Bronze,0
4584884,182.593,10.26,G1,C2,Gold,1
4614528,138.242,7.896,G5,C2,Silver,0
4653676,13.554,1.213,G1,C3,Bronze,0
4721414,18.599,1.598,G5,C1,Bronze,1
4759639,9.262,0.271,G1,C1,Silver,0
4892762,122.927,14.282,G1,C2,Gold,1
5107212,162.472,30.779,G5,C5,Silver,1
5368905,6.552,1.201,G5,C4,Bronze,0
5426976,7.221,0.88,G8,C3,Bronze,1
5431065,10.26,0,G8,C4,Bronze,0
5455371,49.95,4.643,G5,C2,Gold,1
5730459,60.732,4.045,G5,C1,Bronze,0
6045990,73.322,1.998,G5,C1,Silver,0
6046351,84.439,3.386,G5,C2,Silver,1
6197057,72.402,3.974,G1,C3,Silver,0
6209694,7.372,1.119,G1,C1,Bronze,0
6338027,12.893,0.703,G5,C3,Bronze,0
6412673,93.684,12.701,G5,C5,Silver,1
6473163,39.724,1.155,G1,C5,Silver,1
6476576,5.608,0.152,G1,C1,Bronze,0
6477457,56.772,4.769,G1,C1,Bronze,1
6489509,33.443,1.205,G1,C1,Bronze,1
6516982,47.177,1.928,G5,C1,Silver,1
6558281,34.709,0.661,G5,C1,Bronze,0
6607955,71.098,6.056,G5,C1,Silver,1
6621181,24.046,4.06,G5,C3,Bronze,0
6634949,33.255,1.776,G5,C2,Silver,1
6661862,145.038,12.152,G5,C3,Silver,1
6845077,92.992,9.076,G5,C3,Bronze,1
6845822,32.296,3.351,G5,C1,Silver,1
6849858,68.85,3.491,G5,C5,Gold,1
6890348,83.256,8.566,G1,C3,Silver,0
7018291,58.614,12.828,G5,C3,Bronze,1
7136716,91.099,15.514,G5,C3,Gold,1
7147293,10.964,1.964,G5,C1,Bronze,0
7156091,6.252,0,G5,C1,Bronze,0
7222193,53.476,0.602,G5,C3,Bronze,1
7230945,87.077,14.63,G5,C5,Silver,1
1861,377.445,17.169,G3,C2,Gold,1
5844,62.991,7.113,G1,C3,Silver,1
36942,14.078,1.831,G1,C1,Silver,1
121722,21.721,2.818,G1,C3,Silver,1
135604,97.336,4.612,G1,C2,Silver,1
170727,2.534,0,G1,C1,Bronze,0
174180,53.283,8.552,G1,C5,Gold,1
179782,42.874,3.281,G1,C1,Bronze,1
234078,73.643,4.043,G1,C2,Silver,0
245021,10.578,0.398,G4,C3,Bronze,1
419423,37.688,0.157,G1,C1,Bronze,0
461857,5.211,0,G1,C3,Bronze,0
472784,99.879,10.95,G4,C2,Silver,1
483607,25.558,3.226,G1,C3,Silver,0
620256,66.419,0.224,G1,C1,Silver,0
737310,11.691,0,G1,C1,Bronze,0
755509,10.284,0,G1,C1,Bronze,0
814367,70.471,3.209,G1,C1,Gold,1
842859,48.725,0.222,G1,C1,Bronze,0
858743,35.137,0.446,G1,C1,Silver,0
1156428,48.7,0,G3,C1,Gold,0
1218146,51.163,0.221,G1,C1,Silver,0
1219516,128.986,9.381,G1,C3,Silver,1
1224628,35.331,2.815,G1,C1,Bronze,1
1250571,630.013,45.538,G5,C2,Gold,1
1271853,56.527,3.644,G1,C1,Silver,0
1326104,5.608,0,G1,C3,Bronze,0
1328503,82.887,14.489,G1,C1,Silver,1
1338946,206.91,18.228,G1,C2,Gold,1
1343075,6.04,0,G1,C4,Bronze,0
1343639,91.772,9.308,G1,C2,Gold,1
1349080,44.24,6.088,G2,C5,Silver,1
1364166,86.636,12.568,G1,C1,Gold,1
1573956,18.362,0,G1,C3,Silver,0
1574146,26.433,1.519,G1,C1,Bronze,0
1576627,29.696,3.286,G1,C1,Silver,1
1582057,3.153,1.094,G1,C1,Bronze,0
1594231,24.161,1.036,G3,C2,Bronze,0
1595721,72.201,0.181,G1,C3,Silver,0
1716836,89.108,4.17,G1,C5,Gold,1
1738147,119.411,13.681,G3,C2,Silver,1
1752285,31.502,3.162,G1,C3,Bronze,1
1754781,13.858,1.008,G1,C1,Silver,1
1833391,127.887,6.22,G1,C2,Gold,1
1836372,14.629,0,G1,C1,Bronze,0
1837539,9.44,1.871,G1,C1,Gold,1
1842270,71.97,3.984,G1,C1,Silver,1
1855567,14.713,1.128,G5,C1,Bronze,0
1860810,869.668,42.761,G3,C5,Gold,1
1865684,53.012,3.463,G1,C5,Silver,0
1868625,34.829,2.731,G1,C1,Bronze,1
1869074,8.412,0.165,G1,C1,Bronze,0
1874778,597.967,45.112,G3,C2,Gold,1
1878105,52.363,7.181,G1,C3,Gold,1
1883123,3.004,0.416,G1,C1,Bronze,0
1889057,31.608,3.372,G1,C1,Silver,1
1891439,45.021,9.597,G5,C5,Silver,1
1892916,24.917,3.035,G3,C3,Bronze,1
1893288,31.024,2.692,G1,C5,Silver,1
1901601,8.716,0,G5,C1,Bronze,0
1906675,33.003,0.307,G1,C1,Bronze,0
1919827,18.87,1.418,G1,C1,Bronze,0
1945888,63.79,4.237,G1,C1,Silver,1
1946015,134.529,10.404,G1,C3,Gold,1
1946259,40.099,2.389,G1,C1,Gold,1
1960625,7,2.32,G1,C1,Bronze,0
1977179,85.932,9.552,G1,C2,Gold,1
1978381,51.24,4.916,G1,C5,Silver,1
1989933,12.612,0,G1,C1,Bronze,0
1990935,426.805,35.064,G3,C2,Gold,1
1992137,92.202,7.152,G1,C2,Silver,1
1993901,101.39,12.02,G1,C2,Silver,1
1994044,88.868,9.296,G1,C5,Gold,1
2001330,36.044,3.14,G1,C1,Silver,1
2009395,9.248,2.14,G5,C4,Bronze,0
2016678,127.886,20.307,G1,C1,Gold,1
2100541,2.526,0.904,G5,C1,Bronze,0
2100869,23.583,1.651,G5,C1,Bronze,1
2111508,79.834,15.524,G1,C1,Silver,1
2136198,27.752,0.449,G1,C1,Bronze,0
2150591,501.828,38.133,G5,C2,Gold,1
2153645,148.98,7.642,G5,C2,Gold,1
2168631,37.379,1.478,G5,C1,Silver,0
2192577,0.845,0,G5,C1,Bronze,0
2205046,108.993,6.703,G3,C5,Gold,1
2213421,51.307,0.305,G1,C1,Bronze,0
2258734,95.969,3.913,G5,C2,Silver,1
2283918,45.2,3.576,G1,C1,Bronze,0
2351456,296.701,17.657,G3,C5,Gold,1
2380300,442.569,11.798,G3,C2,Gold,1
2397285,42.209,3.253,G1,C5,Gold,1
2409786,74.074,6.48,G1,C3,Silver,0
2751471,13.57,1.889,G5,C1,Bronze,1
3189449,18.478,0,G5,C1,Bronze,0
3196840,40.592,2.677,G1,C3,Silver,1
3197077,28.925,1.761,G1,C3,Bronze,1
3204914,4.352,0,G1,C3,Bronze,0
3224041,40.805,1.638,G1,C1,Bronze,0
3311535,7.736,0,G5,C1,Bronze,0
3566698,303.761,24.63,G5,C2,Gold,1
3567710,451.309,12.61,G3,C2,Gold,1
4062972,58.855,1.005,G5,C1,Bronze,0
4161643,7.581,1.772,G5,C1,Bronze,0
4287520,421.517,43.121,G3,C2,Gold,1
4398184,41.399,2.873,G5,C3,Bronze,0
4400499,44.328,2.395,G5,C5,Silver,1
4460957,8.413,0.142,G1,C1,Bronze,0
4473630,109.874,3.014,G1,C1,Silver,0
4485466,50.953,2.634,G1,C1,Silver,1
4515312,37.753,2.795,G5,C5,Silver,1
4515433,18.08,0,G5,C4,Bronze,0
4527563,37.714,4.863,G5,C1,Bronze,1
4558654,42.346,4.389,G5,C2,Bronze,0
4560901,17.41,0,G5,C4,Bronze,0
4565102,2.845,0.161,G8,C4,Bronze,0
4578870,50.461,1.523,G1,C2,Silver,0
4614418,2.057,1.068,G5,C1,Bronze,1
4616074,38.67,2.383,G1,C3,Silver,1
4647460,45.945,1.395,G1,C1,Silver,1
4658386,413.933,39.533,G3,C5,Gold,1
4689222,20.096,3.03,G5,C3,Silver,1
4694339,47.675,3.265,G1,C5,Silver,1
4699185,26.924,0,G6,C1,Bronze,0
4763171,11.601,0.294,G1,C1,Silver,0
4888830,107.004,8.332,G1,C2,Gold,1
4891173,5.002,0,G1,C1,Bronze,0
4920850,23.928,1.463,G1,C1,Silver,1
4947262,49.832,1.034,G5,C1,Silver,1
4951531,50.315,4.35,G5,C1,Silver,1
4953622,50.943,10.621,G5,C1,Silver,1
5431281,39.314,5.726,G3,C5,Gold,1
5442903,74.047,9.375,G5,C1,Bronze,1
5774296,17.772,3.077,G5,C3,Bronze,1
5839615,86.561,6.781,G5,C5,Silver,1
5931045,81.554,6.301,G1,C2,Bronze,1
6168228,5.287,1.535,G5,C1,Bronze,1
6183683,8.444,0.909,G5,C1,Bronze,0
6195189,13.107,0.909,G1,C1,Bronze,1
6200839,34.521,2.081,G1,C1,Silver,0
6207410,3.867,1.808,G1,C1,Silver,0
6215141,44.197,0.784,G1,C1,Silver,0
6429151,3.338,1.796,G5,C1,Bronze,0
6493506,26.934,2.063,G5,C1,Bronze,1
6497484,5.628,0.176,G1,C3,Bronze,0
6501248,409.505,38.072,G3,C5,Gold,1
6522656,27.538,1.962,G3,C3,Bronze,0
6526054,236.775,10.434,G3,C2,Gold,1
6602122,2.532,0,G1,C1,Bronze,0
6626163,36.624,5.292,G1,C3,Bronze,0
6808624,13.022,0,G5,C4,Bronze,0
6855510,39.745,6.978,G5,C1,Bronze,1
6868898,96.642,2.558,G1,C1,Bronze,0
6896561,29.729,2.164,G1,C3,Bronze,1
6919156,140.734,10.471,G5,C5,Gold,1
6954529,272.573,21.929,G5,C2,Gold,1
6961842,6.817,0,G5,C1,Bronze,0
7047456,308.346,26.227,G5,C5,Gold,1
7143465,38.58,3.94,G5,C3,Silver,1
7159353,9.478,0,G5,C1,Bronze,0
7186164,13.526,1.095,G5,C3,Bronze,0
40167,37.484,2.85,G1,C1,Bronze,1
99041,2.208,1.188,G1,C4,Bronze,1
144776,35.814,1.241,G1,C1,Silver,0
165071,27.599,1.656,G1,C1,Silver,1
174178,40.757,5.803,G1,C3,Silver,1
179979,91.888,7.409,G1,C3,Silver,1
199341,25.931,0,G1,C1,Bronze,0
209634,12.776,0.975,G1,C1,Bronze,0
240885,238.519,9.342,G1,C2,Gold,1
242479,39.941,1.618,G1,C1,Silver,1
406631,45.122,2.764,G1,C1,Silver,1
424609,12.942,3.794,G1,C1,Silver,0
455229,86.864,5.31,G1,C2,Silver,1
474712,2.591,0,G1,C3,Bronze,0
479383,12.886,0.185,G1,C1,Bronze,0
479891,50.262,1.475,G1,C1,Bronze,1
680046,132.061,10.303,G1,C1,Silver,1
694252,32.261,0.957,G1,C3,Silver,0
699902,15.446,0.985,G2,C3,Gold,0
705713,19.41,0,G1,C1,Bronze,0
735984,136.09,5.825,G1,C2,Gold,1
778895,36.098,3.392,G1,C3,Bronze,1
785387,16.293,1.929,G1,C1,Silver,1
788148,58.332,3.7,G2,C1,Silver,0
795112,55.446,5.874,G1,C5,Gold,1
810414,14.9,0.26,G1,C1,Bronze,0
810748,13.861,1.983,G1,C3,Bronze,0
824473,3.455,0.452,G1,C1,Bronze,0
833690,10.32,0,G1,C3,Silver,0
847859,83.652,5.125,G1,C5,Gold,1
861178,100.017,6.118,G1,C2,Gold,0
1215831,29.595,3.583,G1,C1,Bronze,1
1216541,40.606,5.625,G1,C1,Silver,1
1227619,5.59,0,G1,C3,Bronze,0
1230257,23.5,1.084,G1,C1,Silver,1
1271231,36.469,1.507,G1,C1,Silver,0
1271881,31.496,0,G1,C1,Bronze,0
1324759,51.17,4.63,G1,C2,Gold,0
1326848,24.54,2.879,G1,C1,Bronze,0
1501804,16.331,2.823,G1,C1,Bronze,0
1570855,141.366,7.863,G1,C2,Gold,1
1574277,6.188,0.926,G1,C3,Silver,0
1578807,51.422,1.146,G1,C1,Bronze,0
1583957,60.143,3.571,G1,C5,Silver,1
1596503,49.347,5.012,G1,C1,Bronze,1
1696912,106.128,9.029,G1,C2,Gold,1
1739832,89.182,13.655,G1,C5,Gold,1
1832606,68.029,2.689,G1,C1,Silver,1
1858236,11.437,2.984,G1,C3,Silver,1
1858755,169.453,11.05,G1,C2,Gold,1
1865495,21.864,0.205,G1,C1,Bronze,0
1868058,61.175,7.739,G1,C5,Silver,1
1874378,22.657,0.337,G1,C1,Bronze,0
1899767,5.632,0.268,G1,C1,Bronze,0
1903511,18.119,0,G1,C3,Bronze,0
1914537,15.086,0,G1,C1,Bronze,0
1933183,58.586,18.146,G1,C1,Silver,1
1933192,46.095,7.8,G2,C1,Bronze,1
1947726,66.918,2.046,G1,C1,Silver,1
1950260,10.385,1.363,G1,C3,Bronze,1
1957849,59.154,2.765,G1,C1,Gold,1
1977995,40.255,0.419,G1,C1,Silver,0
1983823,688.137,43.062,G3,C5,Gold,1
1990323,26.349,2.384,G1,C5,Silver,1
1991879,109.6,10.285,G1,C5,Gold,1
1994478,6.785,0.242,G1,C1,Silver,0
2002830,17.044,0.512,G5,C1,Bronze,0
2109309,73.605,5.769,G1,C2,Gold,0
2131832,0.901,0,G1,C1,Bronze,0
2135001,21.765,3.489,G1,C4,Bronze,1
2135823,35.319,7.926,G1,C1,Silver,1
2149394,9.027,2.944,G5,C4,Bronze,0
2179093,7.577,1.273,G5,C1,Bronze,1
2182029,13.163,2.014,G5,C3,Bronze,1
2183237,6.757,0,G1,C1,Bronze,0
2190147,34.721,0.22,G1,C3,Gold,0
2215215,534.223,43.659,G5,C5,Gold,1
2227206,11.645,0,G1,C3,Silver,0
2248618,7.517,0,G5,C4,Bronze,0
2263267,21.221,0.37,G1,C1,Bronze,0
2289201,19.11,0.264,G5,C1,Bronze,0
2297487,46.592,3.012,G1,C1,Bronze,1
2299430,20.104,0,G5,C1,Bronze,0
2303856,89.427,5.437,G1,C1,Gold,0
2304316,135.13,18.452,G1,C2,Gold,1
2351395,39.696,4.464,G1,C3,Silver,1
2356929,22.79,2.82,G1,C3,Silver,0
2388591,7.352,0,G1,C1,Bronze,0
2410623,82.654,11.434,G1,C1,Gold,1
2442290,6.483,0.399,G5,C1,Bronze,1
2825874,83.514,3.836,G5,C1,Bronze,1
2999662,27.192,3.16,G5,C3,Bronze,0
3188428,139.425,3.915,G1,C2,Gold,1
3443584,65.179,0.113,G5,C1,Bronze,0
3555641,16.674,0.453,G6,C1,Bronze,0
3722053,30.856,1.409,G1,C5,Gold,0
3736242,197.21,32.794,G1,C5,Gold,1
4301731,13.216,0,G1,C1,Bronze,0
4398185,85.056,7.238,G5,C3,Silver,1
4400415,7.798,0,G5,C4,Bronze,0
4442658,241.058,12.451,G1,C5,Gold,1
4491243,3.338,1.231,G5,C4,Bronze,1
4520488,38.411,4.999,G1,C2,Bronze,0
4558405,9.901,1.386,G1,C3,Bronze,1
4664797,15.654,0.452,G1,C3,Bronze,0
4683440,5.977,0,G1,C1,Bronze,0
4686127,67.693,14.417,G1,C3,Silver,0
4715116,45.545,7.931,G5,C1,Bronze,1
4717558,22.417,1.082,G3,C2,Bronze,0
4720616,11.256,0.375,G1,C1,Bronze,0
4735884,0.842,0,G5,C3,Bronze,0
4762261,19.756,2.156,G1,C1,Silver,0
4771385,95.74,4.941,G1,C2,Silver,0
4939362,2.783,0,G5,C4,Bronze,0
4973939,15.232,1.779,G5,C1,Bronze,1
5021346,25.195,5.347,G1,C1,Bronze,1
5183646,53.355,8.273,G5,C3,Silver,1
5339382,88.615,9.459,G5,C2,Silver,1
5432798,92.614,5.478,G1,C2,Gold,1
5498586,7.641,0.738,G5,C3,Bronze,0
5806524,57.388,4.983,G5,C1,Silver,1
6117384,104.906,10.61,G1,C5,Gold,1
6118685,14.102,0,G6,C1,Bronze,0
6175796,6.871,1.844,G5,C4,Bronze,0
6205993,3.492,0,G1,C1,Bronze,0
6211329,10.857,1.125,G3,C1,Bronze,0
6211841,13.365,2.009,G1,C3,Bronze,1
6216535,262.33,24.829,G3,C5,Gold,1
6332274,117.458,7.347,G1,C5,Gold,1
6434047,24.507,1.082,G5,C1,Bronze,1
6444460,98.33,10.775,G5,C5,Silver,1
6466089,52.394,5.291,G1,C1,Silver,1
6523471,14.72,0,G5,C4,Bronze,0
6566799,122.833,8.03,G5,C2,Silver,1
6614586,54.705,3.824,G1,C3,Gold,1
6685877,30.315,4.135,G5,C1,Bronze,0
6706661,30.308,3.491,G1,C1,Silver,1
6817009,150.879,9.927,G1,C3,Gold,1
6820823,49.408,9.134,G5,C1,Silver,1
6860098,5.21,0.194,G5,C1,Bronze,0
6940810,110.671,9.358,G5,C5,Gold,1
7017898,84.654,5.012,G5,C3,Gold,1
7025321,8.06,0,G5,C4,Bronze,0
7092738,32.19,4.136,G5,C1,Silver,1
7125635,17.565,0,G5,C3,Bronze,0
7146957,17.025,0,G5,C4,Bronze,0
7158907,7.508,0.462,G5,C1,Bronze,1
7160742,4.85,1.53,G5,C4,Bronze,1
7223895,107.349,14.038,G5,C3,Gold,1
7239603,10.721,1.544,G5,C5,Silver,1
1045,19.848,1.403,G1,C1,Bronze,0
61004,6.559,0,G1,C1,Silver,0
84555,71.333,0.343,G1,C1,Silver,0
106891,0.947,1.014,G1,C1,Bronze,0
122249,103.222,3.571,G2,C2,Silver,0
123802,5.056,0,G1,C3,Bronze,0
128500,22.039,1.204,G1,C1,Silver,1
139039,89.13,2.502,G1,C1,Silver,0
144972,5.311,0,G2,C4,Bronze,0
158857,16.635,2.897,G4,C3,Bronze,1
163517,22.42,0.155,G1,C3,Silver,0
163541,0.971,0.256,G1,C3,Silver,0
167475,45.601,1.814,G1,C1,Silver,1
171002,90.901,9.987,G1,C3,Silver,0
173899,77.905,5.4,G1,C1,Gold,1
179290,18.229,2.128,G1,C5,Gold,0
193607,324.077,29.32,G3,C5,Gold,1
231322,14.321,0.19,G1,C1,Bronze,0
238645,44.883,2.834,G1,C3,Silver,0
384254,38.594,3.239,G1,C1,Silver,0
411561,80.018,11.16,G4,C1,Bronze,1
431741,20.888,0.506,G1,C1,Silver,0
446154,13.472,0,G1,C3,Silver,0
687586,13.604,0.358,G1,C1,Bronze,0
689867,13.284,0,G1,C1,Bronze,0
697214,16.349,0.917,G1,C3,Bronze,1
697692,124.824,4.005,G1,C1,Gold,1
715657,12.385,1.839,G4,C1,Bronze,0
742765,11.507,1.151,G1,C3,Silver,0
746589,34.614,5.409,G1,C1,Silver,1
753273,24.278,0,G1,C1,Silver,0
769410,28.367,2.838,G1,C1,Bronze,1
794481,73.602,4.076,G1,C5,Silver,1
817040,64.611,3.521,G1,C1,Silver,1
817889,274.059,6.55,G1,C5,Gold,1
820299,10.316,1.305,G1,C4,Silver,1
830950,15.879,2.395,G1,C3,Silver,1
833372,43.502,3.122,G1,C1,Bronze,1
840982,16.495,1.128,G1,C3,Bronze,0
1156372,243.756,0,G1,C1,Gold,0
1159989,24.358,1.786,G1,C1,Bronze,0
1163669,59.012,3.7,G1,C3,Silver,0
1230446,3.306,0,G1,C1,Bronze,0
1273811,14.353,0,G1,C1,Bronze,0
1274764,28.063,3.311,G1,C3,Silver,1
1335033,91.119,4.405,G1,C5,Silver,1
1347999,35.916,1.09,G1,C1,Bronze,0
1348014,21.976,1.489,G1,C1,Bronze,1
1570481,30.28,3.172,G1,C1,Bronze,0
1598155,16.167,5.764,G1,C1,Bronze,0
1808079,6.895,0,G1,C1,Bronze,0
1812375,69.924,6.173,G1,C2,Silver,1
1825281,5.704,0.157,G1,C1,Bronze,0
1826528,34.924,3.904,G1,C3,Gold,0
1827356,447.171,38.552,G1,C5,Gold,1
1827525,257.618,20.431,G3,C5,Gold,1
1827607,88.647,4.042,G1,C1,Gold,1
1838275,186.976,17.934,G1,C2,Gold,1
1859352,32.27,3.506,G1,C1,Bronze,1
1870362,51.72,1.74,G1,C1,Silver,1
1882633,7.195,2.42,G1,C1,Bronze,1
1895509,27.795,2.921,G1,C3,Silver,1
1898631,62.167,3.272,G1,C1,Silver,0
1899991,36.177,0.407,G2,C1,Bronze,0
1908850,20.663,0.549,G1,C1,Bronze,1
1922276,29.58,0.919,G5,C1,Bronze,0
1946527,68.466,1.879,G1,C1,Silver,0
1953458,0.988,0,G1,C1,Bronze,0
1970241,6.196,1.088,G1,C1,Bronze,0
1974046,8.281,0.269,G1,C3,Bronze,0
1978588,48.9,1.679,G1,C1,Bronze,0
1980889,67.099,3.356,G1,C1,Silver,1
2020460,26.291,0.296,G5,C3,Bronze,0
2102681,181.554,18.716,G5,C2,Gold,1
2109158,35.486,12.419,G5,C1,Bronze,1
2109545,55.504,8.682,G1,C3,Silver,1
2139253,105.539,8.57,G1,C5,Bronze,1
2145488,122.111,8.196,G1,C2,Gold,1
2156831,19.378,2.167,G1,C1,Silver,0
2187872,89.028,5.185,G1,C2,Gold,1
2215556,14.803,1.065,G7,C1,Bronze,0
2220383,28.021,2.561,G5,C4,Bronze,0
2230613,75.281,3.164,G5,C1,Silver,1
2268588,30.957,0.65,G1,C1,Silver,1
2289787,230.766,25,G1,C2,Silver,1
2295184,24.184,0,G1,C3,Silver,0
2361443,64.294,3.214,G1,C1,Silver,1
2361445,45.87,2.245,G1,C1,Bronze,0
2382988,188.768,20.336,G4,C3,Silver,1
2387756,21.967,1.038,G1,C3,Silver,0
2391034,4.65,0,G1,C3,Bronze,0
2454284,20.282,2.789,G1,C3,Bronze,1
2466941,8.899,0,G1,C3,Bronze,0
2467593,13.785,0,G1,C3,Silver,0
2565353,22.011,0,G1,C1,Bronze,0
2822753,3.452,0.9,G5,C1,Bronze,0
3200690,6.495,0.191,G1,C1,Bronze,0
3480983,34.155,1.43,G5,C1,Silver,0
3553860,27.059,4.261,G1,C1,Bronze,1
3633132,44.052,4.995,G1,C1,Silver,1
3673084,2.71,0,G1,C3,Silver,0
3675736,24.422,3.705,G5,C1,Bronze,0
3679794,31.8,12.737,G5,C1,Bronze,1
3718119,21.211,0.16,G1,C1,Bronze,0
3720364,83.608,5.924,G1,C1,Silver,1
3984769,2.524,0.9,G5,C4,Bronze,0
4282216,5.913,0.183,G1,C1,Bronze,0
4311220,58.222,2.95,G5,C1,Silver,1
4352999,37.587,2.308,G1,C3,Bronze,0
4392805,19.521,0.239,G4,C1,Bronze,0
4394506,52.581,4.257,G5,C1,Silver,1
4461081,56.329,5.079,G1,C1,Silver,0
4512899,4.591,0,G1,C4,Bronze,0
4528903,33.715,0,G1,C1,Bronze,0
4578558,30.98,1.787,G1,C3,Silver,1
4600325,238.589,26.156,G1,C5,Gold,1
4602782,67.379,10.116,G1,C3,Silver,1
4663783,139.445,14.954,G1,C5,Silver,1
4678981,2.531,0,G1,C4,Bronze,0
4695817,98.318,5.653,G1,C3,Gold,0
4808508,24.894,4.969,G5,C3,Bronze,1
4922327,11.154,0,G5,C3,Bronze,0
4936245,8.219,0,G5,C4,Bronze,0
4939822,3.398,1.828,G1,C3,Bronze,0
4944785,80.767,11.888,G1,C1,Silver,1
4945004,6.872,0,G1,C1,Bronze,0
5445412,419.446,38.45,G5,C5,Gold,1
6204465,3.599,1.141,G1,C3,Bronze,1
6221841,116.574,18.659,G3,C5,Gold,1
6268319,47.389,5.81,G5,C3,Bronze,1
6388236,57.126,14.074,G1,C3,Silver,1
